Cardamine flagellifera
Cardamine fulcrata
Monarda clinopodia
Monarda clinopodioides
Monarda didyma
Monarda lindheimeri
Monarda media
Monarda pectinata
Monarda russeliana
Monardella breweri
Monardella candicans
Monardella douglasii
Monardella leucocephala
Monardella palmeri
Monardella pringlei
Monardella thymifolia
Monardella undulata
Anisacanthus pumilus
Anisacanthus thurberi
Cardamine longii
Cardamine longipedicellata
Cardamine macrocarpa
Cardamine mexicana
Cardamine micranthera
Ocimum campechianum
Ocimum carnosum
Cardamine nuttallii
Cardamine occidentalis
Cardamine pattersonii
Cardamine penduliflora
Cardamine rupicola
Cardamine umbellata
Physostegia intermedia
Piloblephis rigida
Cardionema ramosissima
Plectranthus oertendahlii
Pogogyne nudiuscula
Pogogyne serpylloides
Pogogyne tenuiflora
Pogogyne zizyphoroides
Poliomintha glabrescens
Poliomintha incana
Poliomintha marifolia
Pycnanthemum clinopodioides
Pycnanthemum loomisii
Pycnanthemum nudum
Pycnanthemum setosum
Pycnanthemum tenuifolium
Pycnanthemum verticillatum
Salvia adenophora
Salvia agnes
Salvia albocaerulea
Salvia altimitrata
Salvia amissa
Salvia arizonica
Salvia arthrocoma
Salvia aspera
Salvia assurgens
Salvia axillaris
Salvia azurea
Salvia ballotiflora
Salvia biserrata
Salvia brachyodonta
Salvia breviflora
Salvia buchananii
Salvia cacaliifolia
Salvia candicans
Salvia carduacea
Salvia carnea
Salvia cedrosensis
Salvia chalarothyrsa
Salvia chapmanii
Salvia chionophylla
Salvia cinnabarina
Salvia clinopodioides
Salvia coccinea
Salvia collinsii
Salvia concolor
Salvia coulteri
Salvia cryptodonta
Salvia curviflora
Salvia decora
Salvia divinorum
Salvia dryophila
Salvia elegans
Salvia emaciata
Salvia engelmannii
Salvia eriocalyx
Salvia farinacea
Salvia filipes
Salvia fruticulosa
Salvia fulgens
Salvia glabra
Salvia greggii
Salvia helianthemifolia
Salvia herbacea
Salvia hirsuta
Salvia hispanica
Salvia ionocalyx
Salvia karwinskii
Salvia keerlii
Salvia laevis
Salvia lasiantha
Salvia lasiocephala
Salvia leptostachys
Carex aboriginum
Salvia lineata
Salvia littae
Carex abrupta
Carex abscondita
Salvia longispicata
Salvia longistyla
Salvia madrensis
Salvia marci
Salvia melissodora
Salvia mexicana
Salvia miniata
Salvia misella
Salvia mocinoi
Salvia modesta
Carex adusta
Salvia nana
Salvia nervata
Salvia nitida
Salvia oblongifolia
Salvia occidentalis
Carex alata
Salvia pachystachya
Salvia parryi
Salvia patens
Salvia pentstemonoides
Carex albonigra
Carex albursina
Salvia platycheila
Carex alma
Salvia prasiifolia
Salvia protracta
Salvia prunelloides
Salvia pubescens
Salvia recurva
Salvia reflexa
Salvia remota
Salvia reptans
Salvia rosmarinus
Carex amplectens
Salvia sanctae-luciae
Salvia scabra
Salvia semiatrata
Salvia serotina
Salvia sessei
Salvia sharpii
Salvia stachyoides
Salvia stolonifera
Salvia subincisa
Carex annectens
Salvia texana
Salvia thymoides
Salvia tiliifolia
Salvia tonalensis
Salvia tricuspidata
Salvia tubifera
Carex appalachica
Salvia verecunda
Salvia vitifolia
Salvia wagneriana
Salvia xalapensis
Carex arapahoensis
Carex arctiformis
Carex arkansana
Carex arsenei
Carex atlantica
Carex atractodes
Carex atratiformis
Scutellaria alabamensis
Scutellaria antirrhinoides
Scutellaria arguta
Scutellaria californica
Scutellaria cardiophylla
Carex atrosquama
Scutellaria cordifolia
Scutellaria dumetorum
Scutellaria floridana
Carex austrina
Scutellaria galericulata
Carex austrocaroliniana
Carex austromexicana
Scutellaria guatemalensis
Scutellaria havanensis
Scutellaria hintoniana
Carex backii
Carex baileyi
Carex ballsii
Scutellaria lateriflora
Scutellaria longifolia
Scutellaria macra
Carex bebbii
Scutellaria microphylla
Scutellaria montana
Scutellaria multiflora
Scutellaria multiglandulosa
Carex bella
Scutellaria nana
Scutellaria nervosa
Scutellaria oaxacana
Scutellaria orichalcea
Carex bigelowii
Carex biltmoreana
Scutellaria pseudocoerulea
Scutellaria pseudoserrata
Scutellaria racemosa
Scutellaria saxatilis
Scutellaria serrata
Carex bonanzensis
Scutellaria tuberosa
Scutellaria vitifolia
Carex brainerdii
Carex brevior
Carex bulbostylis
Carex bushii
Carex californica
Stachys agraria
Stachys ajugoides
Stachys albens
Stachys aspera
Stachys bigelovii
Stachys boraginoides
Stachys bullata
Stachys coccinea
Carex caxinensis
Stachys drummondii
Stachys eriantha
Stachys floridana
Stachys grahamii
Carex chalciolepis
Carex chiapensis
Carex chihuahuensis
Stachys hyssopifolia
Stachys keerlii
Stachys latidens
Carex chordalis
Stachys lindenii
Stachys mexicana
Stachys nepetifolia
Carex communis
Stachys palustris
Stachys pilosissima
Stachys pycnantha
Carex concinnoides
Stachys rothrockii
Stachys rotundifolia
Carex congdonii
Carex conspecta
Carex constanceana
Stachys tenuifolia
Carex crawfordii
Carex crebriflora
Tetraclea coulteri
Carex cristatella
Carex cryptolepis
Teucrium cubense
Carex cumulata
Carex curatorum
Carex cusickii
Teucrium glandulosum
Teucrium laciniatum
Carex davyi
Carex decomposita
Carex densa
Teucrium vesicarium
Carex distentiformis
Carex donnell-smithii
Barleria oenotheroides
Carex ebenea
Carex echinata
Carex egglestonii
Carex elynoides
Carex endlichii
Boechera hoffmannii
Spirodela polyrhiza
Wolffia columbiana
Wolffiella welwitschii
Lennoa madreporoides
Pholisma arenarium
Pinguicula acuminata
Pinguicula caerulea
Pinguicula crenatiloba
Pinguicula heterophylla
Pinguicula lilacina
Pinguicula macrophylla
Pinguicula oblongiloba
Pinguicula orchidioides
Pinguicula pumila
Pinguicula villosa
Cercis occidentalis
Cercis orbiculata
Utricularia cornuta
Utricularia erectiflora
Utricularia foliosa
Utricularia geminiscapa
Utricularia gibba
Odontonema glabrum
Utricularia hispida
Cercocarpus breviflorus
Utricularia hydrocarpa
Utricularia jamesoniana
Utricularia livida
Utricularia macrorhiza
Utricularia minor
Cercocarpus mojadensis
Utricularia pusilla
Cercocarpus pringlei
Cercocarpus rotundifolius
Utricularia vulgaris
Allium acuminatum
Allium amplectens
Allium anceps
Allium atrorubens
Allium bigelovii
Allium bisceptrum
Allium bolanderi
Allium brandegeei
Allium brevistylum
Allium campanulatum
Allium canadense
Allium carinatum
Allium cepa
Allium cernuum
Allium douglasii
Allium drummondii
Allium elmendorfii
Allium falcifolium
Allium haematochiton
Allium hyalinum
Allium lacunosum
Allium lemmonii
Allium longifolium
Allium macrum
Allium madidum
Allium mannii
Allium nevadense
Allium nevii
Allium parishii
Allium plummerae
Allium potosiense
Allium sanbornii
Allium schoenoprasum
Allium scilloides
Allium stellatum
Allium tolmiei
Allium tribracteatum
Allium unifolium
Allium validum
Allium victorialis
Abronia alpina
Amianthium muscitoxicum
Androstephium breviflorum
Anticlea volcanica
Beaucarnea goldmanii
Beaucarnea gracilis
Beaucarnea hookeri
Beaucarnea recurvata
Beaucarnea stricta
Pseuderanthemum alatum
Bessera elegans
Bloomeria clevelandii
Brodiaea filifolia
Brodiaea minor
Brodiaea stellaris
Pseuderanthemum cuspidatum
Calochortus amabilis
Calochortus apiculatus
Calochortus aureus
Calochortus catalinae
Calochortus eurycarpus
Calochortus flexuosus
Calochortus fuscus
Calochortus ghiesbreghtii
Calochortus greenei
Calochortus hartwegii
Calochortus leichtlinii
Calochortus luteus
Calochortus lyallii
Calochortus minimus
Calochortus monophyllus
Calochortus nitidus
Calochortus nudus
Calochortus nuttallii
Calochortus purpureus
Calochortus splendens
Calochortus tolmiei
Calochortus umbellatus
Calochortus uniflorus
Calochortus venustus
Camassia cusickii
Pseuderanthemum hispidulum
Chamaelirium luteum
Chlorogalum pomeridianum
Clintonia andrewsiana
Clintonia uniflora
Convallaria majalis
Dasylirion acrotrichum
Dasylirion berlandieri
Dasylirion glaucophyllum
Dasylirion graminifolium
Dasylirion texanum
Dasylirion wheeleri
Dichelostemma congestum
Echeandia albiflora
Cestrum alternifolium
Erythronium albidum
Erythronium mesochoreum
Erythronium propullans
Erythronium purpurascens
Fritillaria atropurpurea
Fritillaria camschatcensis
Fritillaria eastwoodiae
Fritillaria falcata
Fritillaria liliacea
Fritillaria pluriflora
Fritillaria recurva
Fritillaria striata
Fritillaria viridea
Cestrum dasyanthum
Gagea serotina
Cestrum elegantissimum
Cestrum flavescens
Cestrum flavinervium
Cestrum formosum
Cestrum fraternum
Cestrum fulvescens
Cestrum galeottianum
Cestrum glanduliferum
Hastingsia alba
Cestrum guatemalense
Hemiphylacus latifolius
Hesperocallis undulata
Hesperoyucca whipplei
Cestrum luteovirescens
Cestrum miradorense
Cestrum mortonianum
Cestrum pacificum
Lilium bolanderi
Lilium canadense
Lilium catesbaei
Cestrum subcordatum
Lilium grayi
Lilium maritimum
Ruellia affinis
Lilium parryi
Lilium philadelphicum
Ruellia amoena
Lilium superbum
Maianthemum canadense
Maianthemum racemosum
Maianthemum stellatum
Maianthemum trifolium
Melanthium hybridum
Melanthium parviflorum
Milla biflora
Chaenactis alpigena
Muilla maritima
Ruellia bourgaei
Chaenactis evermannii
Narthecium americanum
Narthecium californicum
Nolina bigelovii
Nolina erumpens
Nolina humilis
Nolina lindheimeriana
Nolina microcarpa
Nolina palmeri
Nolina parviflora
Nolina texana
Nolina watsonii
Chaenactis lacera
Chaenactis thompsonii
Ruellia ciliatiflora
Chaetadelpha wheeleri
Pleea tenuifolia
Abronia ameliae
Polygonatum biflorum
Polygonatum pubescens
Ruellia drummondiana
Prosartes hookeri
Prosartes lanuginosa
Prosartes maculata
Ruellia elegans
Schoenocaulon calcicola
Schoenocaulon caricifolium
Schoenocaulon intermedium
Schoenocaulon officinale
Schoenocaulon texanum
Schoenolirion croceum
Ruellia foetida
Ruellia geminiflora
Scoliopus bigelovii
Scoliopus hallii
Smilax aristolochiifolia
Smilax auriculata
Smilax bona-nox
Smilax californica
Smilax cordifolia
Smilax domingensis
Smilax ecirrhata
Ruellia hirsutoglandulosa
Smilax havanensis
Smilax herbacea
Ruellia hookeriana
Ruellia humilis
Smilax mollis
Smilax moranensis
Smilax officinalis
Smilax ornata
Smilax pseudochina
Smilax pulverulenta
Smilax pumila
Smilax rotundifolia
Smilax spinosa
Smilax subpubescens
Smilax tamnoides
Smilax tomentosa
Ruellia inundata
Smilax walteri
Ruellia jussieuoides
Stenanthium gramineum
Ruellia lactea
Chaetopappa bellidifolia
Tofieldia coccinea
Chaetopappa bellioides
Tofieldia glabra
Chaetopappa effusa
Tofieldia pusilla
Chaetopappa plomoensis
Chaetopappa pulchella
Toxicoscordion brevibracteatum
Trachyandra ciliata
Ruellia longepetiolata
Triantha glutinosa
Trillium cuneatum
Trillium discolor
Trillium flexipes
Trillium grandiflorum
Trillium lancifolium
Trillium maculatum
Trillium recurvatum
Trillium viride
Triteleia laxa
Triteleia peduncularis
Ruellia macrophylla
Chalarothyrsus amplexicaulis
Chamaebatia australis
Chamaechaenactis scaposa
Uvularia floridana
Uvularia grandiflora
Uvularia sessilifolia
Ruellia noctiflora
Veratrum fimbriatum
Veratrum viride
Yucca constricta
Yucca desmetiana
Yucca flaccida
Yucca gigantea
Yucca periculosa
Chamaecrista calycioides
Yucca rostrata
Yucca rupicola
Yucca treculiana
Ruellia paniculata
Ruellia parryi
Ruellia parva
Chamaecrista chamaecristoides
Linum adenophyllum
Linum breweri
Linum californicum
Linum clevelandii
Linum congestum
Linum cruciatum
Linum digynum
Linum drymarioides
Chamaecrista deeringiana
Linum mexicanum
Linum micranthum
Chamaecrista desvauxii
Linum neomexicanum
Linum orizabae
Ruellia pulcherrima
Linum puberulum
Linum rupestre
Linum scabrellum
Linum schiedeanum
Linum spergulinum
Linum striatum
Linum tenellum
Linum virginianum
Chamaecrista diphylla
Chamaecrista fasciculata
Chamaecrista flexuosa
Cevallia sinuata
Eucnide bartonioides
Eucnide cordata
Eucnide floribunda
Eucnide lobata
Gronovia longiflora
Gronovia scandens
Chamaecrista glandulosa
Mentzelia adhaerens
Mentzelia aspera
Mentzelia chrysantha
Mentzelia congesta
Chamaecrista greggii
Mentzelia eremophila
Mentzelia floridana
Mentzelia gracilenta
Mentzelia hirsutissima
Mentzelia hispida
Mentzelia incisa
Mentzelia lindleyi
Mentzelia micrantha
Mentzelia multicaulis
Mentzelia oligosperma
Mentzelia reflexa
Chamaecrista hispidula
Mentzelia veatchiana
Petalonyx crenatus
Petalonyx linearis
Petalonyx nitidus
Chamaecrista kunthiana
Buddleja crotonoides
Buddleja marrubiifolia
Buddleja nitida
Buddleja parviflora
Ruellia simplex
Buddleja perfoliata
Buddleja racemosa
Buddleja scordioides
Buddleja sessiliflora
Buddleja utahensis
Ruellia stemonacanthoides
Ruellia strepens
Ruellia tuberosa
Mitreola petiolata
Ruellia tubiflora
Chamaecrista pilosa
Plocosperma buxifolium
Spigelia hedyotidea
Spigelia humboldtiana
Spigelia loganioides
Spigelia longiflora
Spigelia marilandica
Spigelia mexicana
Spigelia polystachya
Spigelia scabrella
Spigelia speciosa
Spigelia splendens
Spigelia texana
Strychnos gubleri
Chamaecrista rotundifolia
Chamaecrista rufa
Strychnos panamensis
Strychnos peckii
Chamaecrista serpens
Arceuthobium americanum
Arceuthobium divaricatum
Arceuthobium douglasii
Chamaecrista viscosa
Chamaecrista zygophylloides
Cladocolea pringlei
Chamaecyparis thyoides
Chamaedorea adscendens
Chamaedorea alternans
Chamaedorea arenbergiana
Chamaedorea atrovirens
Chamaedorea carchensis
Chamaedorea cataractarum
Chamaedorea costaricana
Chamaedorea elatior
Chamaedorea elegans
Chamaedorea ernesti-augusti
Chamaedorea glaucifolia
Chamaedorea graminifolia
Chamaedorea klotzschiana
Chamaedorea liebmannii
Chamaedorea metallica
Chamaedorea microspadix
Chamaedorea neurochlamys
Chamaedorea nubium
Chamaedorea oblongata
Chamaedorea oreophila
Chamaedorea parvisecta
Chamaedorea pochutlensis
Chamaedorea radicalis
Chamaedorea rigida
Chamaedorea rojasiana
Chamaedorea sartorii
Chamaedorea schiedeana
Chamaedorea seifrizii
Chamaedorea simplex
Chamaedorea stricta
Chamaedorea tenerrima
Chamaedorea tepejilote
Chamaedorea tuerckheimii
Chamaedorea vulgata
Chamaedorea woodsoniana
Phoradendron angustifolium
Phoradendron annulatum
Phoradendron brachystachyum
Phoradendron brevifolium
Phoradendron californicum
Phoradendron crassifolium
Phoradendron dipterum
Phoradendron falcatum
Phoradendron hexastichum
Phoradendron longifolium
Phoradendron nervosum
Phoradendron reichenbachianum
Phoradendron velutinum
Koeleria spicata
Psittacanthus americanus
Psittacanthus auriculatus
Psittacanthus calyculatus
Psittacanthus macrantherus
Psittacanthus palmeri
Psittacanthus ramiflorus
Psittacanthus schiedeanus
Trichilia oligantha
Randia coronata
Randia ovalifolia
Arachnothryx michoacana
Psychotria diegoae
Citharexylum danirae
Hymenocallis lehmilleri
Potentilla queretarensis
Festuca longiligula
Tillandsia fascifolia
Inga appendiculata
Bartlettina juxtlahuaca
Bartlettina serboana
Smallanthus putlanus
Ageratina hasegawana
Ageratina megacephala
Ageratina ozolotepecana
Lonchocarpus pedunculatus
Lonchocarpus plicatus
Aechmea aenigmatica
Sedum hypogaeum
Scutellaria serboana
Viguiera paneroana
Lonchocarpus hydrophilus
Perymenium ibarrarum
Tradescantia murilloae
Stevia serboana
Brickellia serboana
Ageratina cuicatlana
Ageratina megaphylla
Ageratina pauciflora
Draba taylorii
Megastigma balsense
Verbesina tiburonensis
Fendlerella queretarana
Kallstroemia porteri
Lycianthes glabripetala
Solidago spellenbergii
Trifolium sonorense
Stelis parvula
Agave schneideriana
Polemonium mexicanum
Crossosoma parviflora
Delphinium wislizeni
Malaxis elviae
Brachystele tamayoana
Arachnothryx pauciflora
Arachnothryx sessilis
Arachnothryx subglabra
Hoffmannia hidalgensis
Thelypteris venturae
Psychotria oaxacensis
Malaxis chiarae
Malaxis rositae
Malaxis macvaughiana
Mexotis lorencei
Hesperaloe malacophylla
Omiltemia parvifolia
Deppea serboi
Deppea arachnipoda
Deppea nitida
Arachnothryx sanchezii
Bouvardia mitlensis
Penstemon wendtiorum
Bidens rosemaniana
Pitcairnia yocupitziae
Martensianthus micranthus
Randia pueblensis
Bouvardia fragilis
Bouvardia pulverulenta
Bouvardia stenosiphon
Bouvardia tubicalyx
Bouvardia amplexicaulis
Asterohyptis nayarana
Urochloa olivacea
Scrophularia mexicana
Rogiera oaxacensis
Rogiera tabascensis
Randia crucis
Randia manglaris
Deppea chimalaparum
Didymaea ixtepejiensis
Didymaea naniflora
Erythranthe regni
Bouvardia pascualii
Agave manantlanicola
Bouvardia lancifolia
Bouvardia sinaloae
Bouvardia tenuis
Randia colimensis
Randia dionisi
Koanophyllon pochutlana
Ageratina iltisii
Leucosyris mattturneri
Dioscorea megaphylla
Macroscepis stevensii
Salvia jessicae
Salvia venturana
Adenophyllum yecoranum
Bidens serboana
Stachys tamaulipana
Stachys tlaxiacana
Bartlettina solavegana
Bartlettina textitlana
Mandevilla guerrerensis
Cypripedium susanae
Cypripedium gomezianum
Cypripedium conzattianum
Habenaria magnibracteata
Habenaria aguirrei
Habenaria inexspectata
Habenaria contrerasii
Habenaria eatoniana
Habenaria perezii
Habenaria minima
Habenaria cualensis
Habenaria casillasii
Habenaria sebastianensis
Habenaria norae
Habenaria variegata
Habenaria quinquecarinata
Habenaria santanae
Coenoemersa cualensis
Deiregyne callifera
Agave jimenoi
Sedum brachetii
Mancoa perennis
Ageratina zaragozana
Menodora chumleyi
Neurolaena serboana
Guettarda sotonunezii
Bouvardia juarezana
Psychotria zapotecana
Randia keniae
Randia odoratissima
Wamalchitamia serboana
Wamalchitamia yautepecana
Stevia burroana
Stevia totalcoana
Stevia vacana
Clematis flavidonitida
Gilia karenae
Mikania pascualii
Recchia sessiliflora
Viguiera moreliana
Perymenium ayutlanum
Perymenium nesomii
Randia sepium
Arachnothryx angustispica
Guettarda elongata
Psychotria inegi
Chomelia anisophylla
Helianthella weberi
Berlandiera burroana
Sedum moniliforme
Solanum cordicitum
Tillandsia chalcatzingensis
Pitcairnia queroana
Opuntia delafuentiana
Salvia omissa
Tillandsia porvenirensis
Dalea jaliscana
Mucuna chiapaneca
Cremnophila tlahuicana
Tetrachyron paneroi
Styrax peltatus
Sedum pyriseminum
Isoetes tamaulipana
Salvia evadens
Megastigma morenoi
Bonamia chontalensis
Melampodium elottianum
Echeveria nuyooensis
Echeveria triquiana
Hymenothrix janakosiana
Vernonia confusa
Erythrostemon guevarafeferi
Amyris jorgemeavei
Tridax tamaulipana
Amaranthus neei
Habenaria yookuaaensis
Pinguicula pygmaea
Heliconia veracruzensis
Spigelia xochiquetzalliana
Cladocolea spathiflora
Lycianthes textitlaniana
Archibaccharis caducifolia
Baccharis nesomiana
Osbertia rupicola
Seymeria anita
Salvia guevarae
Indigofera floresii
Indigofera sinaloensis
Digitaria clarkiae
Baccharis charucoensis
Baccharis praetermissa
Valeriana matheziana
Agave maria-patriciae
Dahlia calzadana
Myrcia moctezumae
Grusonia halophila
Sloanea cuautitlanensis
Bletia fallax
Bouvardia candida
Randia simillima
Ruehssia stevensiana
Pentapogon densus
Agastache sandersiana
Cochemiea inexpectata
Grusonia nigrispina
Allium neodenticulatum
Hydrangea breedlovei
Hydrangea carroniae
Hydrangea nahaensis
Hydrangea otontepecensis
Hydrangea sousae
Hydrangea tapalapensis
Hoffmannia uxpanapense
Serjania rachiptera
Serjania vesicosa
Dioscorea sanchez-colinii
Echeveria reglensis
Allium michoacanum
Elaphoglossum trichomallum
Eriogonum prociduum
Eryngium globosum
Govenia jouyana
Evolvulus hallierii
Justicia medranii
Croton malvaviscifolius
Euphorbia luciismithii
Halimolobos diffusa
Lepidonia salvinii
Arachnothryx ricoi
Gonolobus sidaefolius
Pitcairnia ocotensis
Oplismenus burmannii
Cardionema ramosissimum
Cyperus grayoides
Cladocolea kuijtii
Bouteloua karwinskii
Astragalus arthurii
Styrax jaliscana
Sclerocarpus spatulatus
