NameID,Name
1700941,Neoparrya lithophila Mathias
13201101,Neopringlea integrifolia (Hemsl.) S. Watson
13200607,Neopringlea viscosa (Liebm.) Rose
25509770,Neostapfia colusana (Burtt Davy) Burtt Davy
26600238,Nephrolepis biserrata (Sw.) Schott
26602326,Nephrolepis exaltata (L.) Schott
26608577,Nephrolepis rivularis (Vahl) Mett. ex Krug
26600743,Nephrolepis undulata (Afzel. ex Sw.) J. Sm.
20801011,Nephrophyllidium crista-galli (Menzies ex Hook.) Gilg
13030313,Neptunia lutea (Leavenw.) Benth.
13010962,Neptunia microcarpa Rose
13030317,Neptunia plena (L.) Benth.
13030321,Neptunia pubescens Benth.
50162303,Nerisyrenia baconiana B.L. Turner
4100232,Nerisyrenia camporum (A. Gray) Greene
4100574,Nerisyrenia castillonii Rollins
4100575,Nerisyrenia gracilis I.M. Johnst.
4100576,Nerisyrenia gypsophila J.D. Bacon
100407587,Nerisyrenia hypercorax P.J. Alexander & M.J. Moore
4100577,Nerisyrenia incana Rollins
4100578,Nerisyrenia johnstonii J.D. Bacon
4100579,Nerisyrenia linearifolia (S. Watson) Greene
27902981,Nertera granadensis (Mutis ex L. f.) Druce
2738052,Nesomia chiapensis B.L. Turner
50255062,Nestotus macleanii (Brandegee) R.P. Roberts, Urbatsch & Neubig
50255063,Nestotus stenophyllus (A. Gray) R.P. Roberts, Urbatsch & Neubig
28500053,Nestronia umbellula Raf.
50153636,Neurolaena balsana B.L. Turner
2726236,Neurolaena cobanensis Greenm. ex Donn. Sm.
2734296,Neurolaena fulva B.L. Turner
50293673,Neurolaena jannaweissana B.L. Turner
50153635,Neurolaena lamina B.L. Turner
2710787,Neurolaena lobata (L.) Cass.
2707211,Neurolaena macrocephala Sch. Bip. ex Hemsl.
2726238,Neurolaena macrophylla Greenm.
2734297,Neurolaena oaxacana B.L. Turner
100475796,Neurolaena serboana B.L. Turner
50145118,Neurolaena venturana B.L. Turner
50153656,Neurolaena wendtii B.L. Turner
50264085,Nevada holmgrenii (Rollins) N.H. Holmgren
27800988,Neviusia alabamensis A. Gray
27805491,Neviusia cliftonii Shevock, Ertter & D.W. Taylor
2710788,Nicolletia edwardsii A. Gray
2710789,Nicolletia occidentalis A. Gray
2745633,Nicolletia trifida Rydb.
29602520,Nicotiana acuminata (Graham) Hook.
29600182,Nicotiana attenuata Torr. ex S. Watson
29600184,Nicotiana clevelandii A. Gray
29604916,Nicotiana nudicaulis S. Watson
29607084,Nicotiana obtusifolia M. Martens & Galeotti
29600948,Nicotiana palmeri A. Gray
29600194,Nicotiana plumbaginifolia Viv.
29604038,Nicotiana quadrivalvis Pursh
29602524,Nicotiana repanda Willd.
29600959,Nicotiana stocktonii Brandegee
23503692,Nidema boothii (Lindl.) Schltr.
29605711,Nierembergia angustifolia Kunth
50039524,Niphaea mexicana C.V. Morton
14000994,Niphaea oblonga Lindl.
50335177,Niphaea pumila Boggan & L.E. Skog
26602333,Niphidium crassifolium (L.) Lellinger
13013293,Nissolia chiapensis Rudd
13030375,Nissolia fruticosa Jacq.
50202914,Nissolia gentryi Rudd
13010995,Nissolia hintonii Sandwith
13010998,Nissolia laxior (B.L. Rob.) Rose
13010999,Nissolia leiogyne Sandwith
13030381,Nissolia microptera Poir.
13030383,Nissolia platycalyx S. Watson
13030384,Nissolia platycarpa Benth.
13011003,Nissolia pringlei Rose
50270342,Nissolia ruddiae Cruz Durán & M. Sousa
13030395,Nissolia schottii (Torr.) A. Gray
13011005,Nissolia setosa Brandegee
13030399,Nissolia wislizeni (A. Gray) A. Gray
7200267,Nitrophila mohavensis Munz & J.C. Roos
7200268,Nitrophila occidentalis (Moq.) S. Watson
50124247,Noccaea arctica (A.E. Porsild) Holub
50124245,Noccaea fendleri (A. Gray) Holub
100358847,Noccaea mexicana (Standl.) Holub
50124253,Noccaea parviflora (A. Nelson) Holub
18401240,Nolina arenicola Correll
18401241,Nolina atopocarpa Bartlett
100382097,Nolina azureogladiata D. Donati
50146530,Nolina beldingii Brandegee
18401242,Nolina bigelovii (Torr.) S. Watson
18401243,Nolina brittoniana Nash
50160854,Nolina cespitifera Trel.
50051476,Nolina cismontana Dice
50160852,Nolina durangensis Trel.
18401244,Nolina erumpens (Torr.) S. Watson
100447470,Nolina excelsa García-Mend. & E. Solano
18401245,Nolina georgiana Michx.
50066739,Nolina greenei S. Watson ex Trel.
100382098,Nolina hibernica Hochstätter & D. Donati
50160850,Nolina humilis S. Watson
18401246,Nolina interrata Gentry
50003094,Nolina juncea (Zucc.) J.F. Macbr.
18401247,Nolina lindheimeriana (Scheele) S. Watson
50146532,Nolina matapensis Wiggins
18401248,Nolina micrantha I.M. Johnst.
18401249,Nolina microcarpa S. Watson
18405889,Nolina nelsonii Rose
50146533,Nolina palmeri S. Watson
18401250,Nolina parryi S. Watson
50003102,Nolina parviflora (Kunth) Hemsl.
18405888,Nolina pumila Rose
50193017,Nolina rigida (Brongn.) Trel.
18401251,Nolina texana S. Watson
50160848,Nolina watsonii (Baker) Hemsl.
2710790,Nothocalais alpestris (A. Gray) K.L. Chambers
2701074,Nothocalais cuspidata (Pursh) Greene
2710791,Nothocalais nigrescens (L.F. Hend.) A. Heller
2710792,Nothocalais troximoides (A. Gray) Greene
29201183,Nothochelone nemorosa (Douglas) Straw
26608006,Notholaena affinis (Mett.) T. Moore
26602334,Notholaena aliena Maxon
26602335,Notholaena aschenborniana Klotzsch
26626162,Notholaena aurantiaca D.C. Eaton
50321136,Notholaena aureolina Yatsk. & Arbeláez
50270778,Notholaena brachycaulis Mickel
50270781,Notholaena brevistipes Mickel
50049364,Notholaena bryopoda Maxon
26602337,Notholaena californica D.C. Eaton
26602338,Notholaena candida (M. Martens & Galeotti) Hook.
26605007,Notholaena copelandii C.C. Hall
26605004,Notholaena ferruginea (Desv.) Desv.
26607311,Notholaena galeottii Fée
26602343,Notholaena grayi Davenp.
26602344,Notholaena greggii (Mett. ex Kuhn) Maxon
50321138,Notholaena jaliscana Yatsk. & Arbeláez
26602347,Notholaena lemmonii D.C. Eaton
50083359,Notholaena leonina Maxon
50270786,Notholaena meridionalis Mickel
26605006,Notholaena nealleyi Seaton ex J.M. Coult.
26602350,Notholaena neglecta Maxon
50321139,Notholaena ochracea (Hook.) Yatsk. & Arbeláez
26608912,Notholaena rigida Davenp.
26616924,Notholaena rosei Maxon
26602354,Notholaena schaffneri (E. Fourn.) Underw. ex Davenp.
26602357,Notholaena standleyi Maxon
26605445,Notholaena sulphurea (Cav.) J. Sm.
18401761,Nothoscordum bivalve (L.) Britton
18401764,Nothoscordum gramineum (Sims) P. Beauv.
50194110,Notopleura anomothyrsa (K. Schum. & Donn. Sm.) C.M. Taylor
50194442,Notopleura epiphytica (K. Krause) C.M. Taylor
50194443,Notopleura guadalupensis (DC.) C.M. Taylor
50194276,Notopleura hondurensis C.M. Taylor
50194407,Notopleura macrophylla (Ruiz & Pav.) C.M. Taylor
50194425,Notopleura siggersiana (Standl.) C.M. Taylor
50194434,Notopleura tolimensis (Wernham) C.M. Taylor
27903735,Notopleura uliginosa (Sw.) Bremek.
23503695,Notylia barkeri Lindl.
50163856,Notylia leucantha Salazar
50022974,Notylia orbicularis A. Rich. & Galeotti
23504649,Notylia trisepala Lindl. & Paxton
100368661,Noveloa coulteriana (Tul.) C.T. Philbrick
100368663,Noveloa longifolia (Novelo & C.T. Philbrick) C.T. Philbrick
50162129,Nowickea glabra J. Martínez & J.A. McDonald
50162128,Nowickea xolocotzii J. Martínez & J.A. McDonald
22600214,Nuphar advena (Aiton) W.T. Aiton
22600002,Nuphar microphylla (Pers.) Fernald
50041949,Nuphar orbiculata (Small) Standl.
22600083,Nuphar polysepala Engelm.
22600098,Nuphar rubrodisca Morong
22600093,Nuphar sagittifolia (Walter) Pursh
50041945,Nuphar ulvacea (G.S. Mill. & Standl.) Standl.
22600101,Nuphar variegata Durand
50101188,Nuttallanthus canadensis (L.) D.A. Sutton
50101191,Nuttallanthus floridanus (Chapm.) D.A. Sutton
50101190,Nuttallanthus texanus (Scheele) D.A. Sutton
22500152,Nyctaginia capitata Choisy
22600050,Nymphaea amazonum Mart. & Zucc.
22600051,Nymphaea ampla (Salisb.) DC.
22600148,Nymphaea conardii Wiersema
22600052,Nymphaea elegans Hook.
50200725,Nymphaea gracilis Zucc.
22600053,Nymphaea jamesoniana Planch.
22600231,Nymphaea leibergii Morong
100445023,Nymphaea loriana Wiersema, Hellq. & Borsch
22600023,Nymphaea mexicana Zucc.
22600152,Nymphaea novogranatensis Wiersema
22600004,Nymphaea odorata Aiton
22600154,Nymphaea prolifera Wiersema
22600055,Nymphaea pulchella DC.
22600005,Nymphaea tetragona Georgi
20800567,Nymphoides aquatica (J.F. Gmel.) Kuntze
20801223,Nymphoides cordata (Elliott) Fernald
20801346,Nymphoides fallax Ornduff
20800569,Nymphoides humboldtiana (Kunth) Kuntze
20800134,Nymphoides indica (L.) Kuntze
8700077,Nyssa aquatica L.
8700140,Nyssa biflora Walter
8700078,Nyssa ogeche W. Bartram ex Marshall
8700079,Nyssa sylvatica Marshall
8700144,Nyssa ursina Small
13800570,Obolaria virginica L.
5105718,Obregonia denegrii Fri?
100352853,Ocellochloa biglandularis (Scribn. & J.G. Sm.) Zuloaga & Morrone
100352860,Ocellochloa craterifera (Sohns) Zuloaga & Morrone
100352866,Ocellochloa pulchella (Raddi) Zuloaga & Morrone
100352869,Ocellochloa stolonifera (Poir.) Zuloaga & Morrone
3900204,Ochroma pyramidale (Cav. ex Lam.) Urb.
17602147,Ocimum campechianum Mill.
17600544,Ocimum carnosum (Spreng.) Link & Otto ex Benth.
50259706,Oclemena acuminata (Michx.) Greene
50251439,Oclemena nemoralis (Aiton) Greene
50203468,Oclemena reticulata (Pursh) G.L. Nesom
17805615,Ocotea acuminatissima (Lundell) Rohwer
50285468,Ocotea atacta Lorea-Hern.
17804678,Ocotea bernoulliana Mez
50159647,Ocotea betazensis (Mez) van der Werff
17805614,Ocotea botrantha Rohwer
50127956,Ocotea bourgeauviana (Mez) van der Werff
50193501,Ocotea candidovillosa Lorea-Hern.
17800185,Ocotea cernua (Nees) Mez
17802751,Ocotea chiapensis (Lundell) Standl. & Steyerm.
17803674,Ocotea chrysobalanoides (Lundell) Lundell
50159660,Ocotea congregata van der Werff
50159693,Ocotea corrugata van der Werff
17800202,Ocotea dendrodaphne Mez
50223917,Ocotea disjuncta Lorea-Hern.
17801177,Ocotea effusa (Meisn.) Hemsl.
17801187,Ocotea helicterifolia (Meisn.) Hemsl.
50117618,Ocotea heribertoi T. Wendt
17803430,Ocotea heydeana (Mez & Donn. Sm.) Bernardi
50221617,Ocotea iridescens Lorea-Hern. & van der Werff
17801192,Ocotea klotzschiana (Nees) Hemsl.
17802760,Ocotea laetevirens Standl. & Steyerm.
17804683,Ocotea leucoxylon (Sw.) Laness.
17804907,Ocotea magnifolia (Lundell) Lundell
17802761,Ocotea matudae Lundell
17800282,Ocotea oblonga (Meisn.) Mez
50205408,Ocotea parvula (Lundell) van der Werff
17805618,Ocotea platyphylla (Lundell) Rohwer
17801224,Ocotea psychotrioides Kunth
17801225,Ocotea puberula (Rich.) Nees
50127954,Ocotea purpurea (Mez) van der Werff
50221618,Ocotea rovirosae Lorea-Hern. & van der Werff
17800306,Ocotea rubriflora Mez
17800310,Ocotea salvinii Mez
50285469,Ocotea sarcodes Lorea-Hern.
50193502,Ocotea sauroderma Lorea-Hern.
17805613,Ocotea sinuata (Mez) Rohwer
17802770,Ocotea standleyi C.K. Allen
17802771,Ocotea subalata Lundell
17801247,Ocotea tampicensis (Meisn.) Hemsl.
50160721,Ocotea tonii (Lundell) van der Werff
17803255,Ocotea truncata Lundell
17806181,Ocotea uxpanapana T. Wendt & van der Werff
17800339,Ocotea veraguensis (Meisn.) Mez
17805612,Ocotea verticillata Rohwer
50285470,Ocotea zoque Lorea-Hern.
8500802,Odonellia hirtiflora (M. Martens & Galeotti) K.R. Robertson
1802985,Odontadenia macrantha (Roem. & Schult.) Markgr.
4105734,Odontarrhena obovata C.A. Mey.
50063598,Odontocarya mexicana Barneby
102681,Odontonema albiflorum Leonard
50006716,Odontonema auriculatum (Rose) T.F. Daniel
101616,Odontonema callistachyum (Schltdl. & Cham.) Kuntze
102844,Odontonema glaberrimum (M.E. Jones) V.M. Baum
102682,Odontonema glabrum Brandegee
102683,Odontonema hondurense (Lindau) D.N. Gibson
101563,Odontonema tubaeforme (Bertol.) Kuntze
26604067,Odontosoria clavata (L.) J. Sm.
26607312,Odontosoria guatemalensis Christ
26607313,Odontosoria schlechtendalii (C. Presl) C. Chr.
18401257,Odontostomum hartwegii Torr.
23512591,Oeceoclades maculata (Lindl.) Lindl.
16400138,Oecopetalum greenmanii Standl. & Steyerm.
16400142,Oecopetalum mexicanum Greenm. & C.H. Thomps.
27800989,Oemleria cerasiformis (Torr. & A. Gray) J.W. Landon
1700944,Oenanthe sarmentosa C. Presl ex DC.
23200211,Oenothera acutissima W.L. Wagner
23200535,Oenothera albicaulis Pursh
50203470,Oenothera anomala Curtis
23200536,Oenothera argillicola Mack.
50313824,Oenothera arida W.L. Wagner & Hoch
50081311,Oenothera arizonica (Munz) W.L. Wagner
23200540,Oenothera biennis L.
50313831,Oenothera boquillensis (P.H. Raven & D.P. Greg.) W.L. Wagner & Hoch
23200541,Oenothera brachycarpa A. Gray
23202147,Oenothera brandegeei (Munz) P.H. Raven
23202026,Oenothera breedlovei W. Dietr. & W.L. Wagner
50313832,Oenothera calcicola (P.H. Raven & D.P. Greg.) W.L. Wagner & Hoch
23200543,Oenothera californica (S. Watson) S. Watson
23200544,Oenothera canescens Torr. & Frém.
50313208,Oenothera capillifolia Scheele
23200545,Oenothera cavernae Munz
23201065,Oenothera cespitosa Nutt.
50313833,Oenothera cinerea (Wooton & Standl.) W.L. Wagner & Hoch
23201544,Oenothera clelandii W. Dietr., P.H. Raven & W.L. Wagner
50313836,Oenothera coloradensis (Rydb.) W.L. Wagner & Hoch
23202022,Oenothera cordata J.W. Loudon
23200553,Oenothera coronopifolia Torr. & A. Gray
23201021,Oenothera coryi W.L. Wagner
50313842,Oenothera curtiflora W.L. Wagner & Hoch
23200554,Oenothera curtissii Small
23200555,Oenothera deltoides Torr. & Frém.
50313843,Oenothera demareei (P.H. Raven & D.P. Greg.) W.L. Wagner & Hoch
23201325,Oenothera deserticola (Loes.) Munz
23201045,Oenothera dissecta A. Gray
100393855,Oenothera dodgeniana Krakos & W.L. Wagner
23200559,Oenothera drummondii Hook.
23200378,Oenothera elata Kunth
23200561,Oenothera engelmannii (Small) Munz
23200379,Oenothera epilobiifolia Kunth
23201415,Oenothera falfurriae W. Dietr. & W.L. Wagner
50313848,Oenothera filiformis (Small) W.L. Wagner & Hoch
50313849,Oenothera filipes (Spach) W.L. Wagner & Hoch
23200562,Oenothera flava (A. Nelson) Garrett
23200109,Oenothera fruticosa L.
50313851,Oenothera gaura W.L. Wagner & Hoch
100400692,Oenothera gayleana B.L. Turner & M.J. Moore
50313852,Oenothera glaucifolia W.L. Wagner & Hoch
23200383,Oenothera glazioviana Micheli
23200567,Oenothera grandiflora L'Hér.
23200568,Oenothera grandis Smyth
23201889,Oenothera harringtonii W.L. Wagner, Stockh. & W.M. Klein
50003559,Oenothera hartwegii Benth.
23200569,Oenothera havardii S. Watson
23200570,Oenothera heterophylla Spach
50313859,Oenothera hexandra (Ortega) W.L. Wagner & Hoch
100435004,Oenothera hispida (Benth.) W.L. Wagner, Hoch & Zarucchi
50126030,Oenothera howardii (A. Nelson) M.E. Jones ex Prain
23200571,Oenothera humifusa Nutt.
23200572,Oenothera jamesii Torr. & A. Gray
23200573,Oenothera kunthiana (Spach) Munz
23200804,Oenothera laciniata Hill
50003574,Oenothera lavandulifolia Torr. & A. Gray
50313862,Oenothera lindheimeri (Engelm. & A. Gray) W.L. Wagner & Hoch
23200576,Oenothera linifolia Nutt.
23200577,Oenothera longissima Rydb.
50255798,Oenothera luciae-julianiae W.L. Wagner
23200579,Oenothera macrocarpa Nutt.
23201044,Oenothera macrosceles A. Gray
23201042,Oenothera maysillesii Munz
50313864,Oenothera mckelveyae (Munz) W.L. Wagner & Hoch
23202023,Oenothera mexicana Spach
100000611,Oenothera muelleri Munz
23201000,Oenothera multicaulis Ruiz & Pav.
100393854,Oenothera nealleyi (J.M. Coult.) Krakos & W.L. Wagner
23200582,Oenothera neomexicana (Small) Munz
23202238,Oenothera nutans G.F. Atk. & Bartlett
23200112,Oenothera nuttallii Sweet
23200584,Oenothera oakesiana (A. Gray) J.W. Robbins ex S. Watson & J.M. Coult.
23200585,Oenothera organensis Munz ex S. Emers.
23200586,Oenothera pallida Lindl.
23200223,Oenothera parviflora L.
50313865,Oenothera patriciae W.L. Wagner & Hoch
50090894,Oenothera pennellii Munz
23200224,Oenothera perennis L.
23200592,Oenothera pilosella Raf.
23200594,Oenothera platanorum P.H. Raven & D.R. Parn.
100393856,Oenothera podocarpa (Wooton & Standl.) Krakos & W.L. Wagner
23200595,Oenothera primiveris A. Gray
23201425,Oenothera psammophila (A. Nelson & J.F. Macbr.) W.L. Wagner, Stockh. & W.M. Klein
23200596,Oenothera pubescens Willd. ex Spreng.
23200597,Oenothera rhombipetala Nutt. ex Torr. & A. Gray
50126513,Oenothera riparia Nutt.
23200598,Oenothera rosea L'Hér. ex Aiton
23201073,Oenothera serrulata Nutt.
23201560,Oenothera sessilis (Pennell) Munz
50313866,Oenothera simulans (Small) W.L. Wagner & Hoch
50313867,Oenothera sinuosa W.L. Wagner & Hoch
23200599,Oenothera spachiana Torr. & A. Gray
23200600,Oenothera speciosa Nutt.
23201043,Oenothera stubbei W. Dietr., P.H. Raven & W.L. Wagner
50313868,Oenothera suffrutescens (Ser.) W.L. Wagner & Hoch
50313869,Oenothera suffulta (Engelm. ex A. Gray) W.L. Wagner & Hoch
50220823,Oenothera tamrae W. Dietr. & W.L. Wagner
23201009,Oenothera tetraptera Cav.
23200604,Oenothera texensis P.H. Raven & D.R. Parn.
50109098,Oenothera toumeyi (Small) Tidestr.
50313872,Oenothera triangulata (Buckley) W.L. Wagner & Hoch
23200605,Oenothera triloba Nutt.
50118151,Oenothera tubicula A. Gray
23200406,Oenothera tubifera Ser.
100476395,Oenothera unguiculata (Fernald) Sorrie, LeBlond & Weakley
23200113,Oenothera villosa Thunb.
23202222,Oenothera wigginsii W.M. Klein
23200607,Oenothera wolfii (Munz) P.H. Raven, W. Dietr. & Stubbe
23200608,Oenothera xylocarpa Coville
50183428,Oerstedina mexicana Wiehler
50203373,Oestlundia cyanocolumna (Ames, F.T. Hubb. & C. Schweinf.) W.E. Higgins
50203374,Oestlundia distantiflora (A. Rich. & Galeotti) W.E. Higgins
100380480,Oestlundia ligulata (Lex.) Soto Arenas
50203375,Oestlundia luteorosea (A. Rich. & Galeotti) W.E. Higgins
22500310,Okenia hypogaea Schltdl. & Cham.
27902983,Oldenlandia boscii (DC.) Chapm.
27900131,Oldenlandia corymbosa L.
27904473,Oldenlandia herbacea (L.) Roxb.
27906021,Oldenlandia microtheca (Schltdl. & Cham.) DC.
50167468,Oldenlandia ovata S. Watson
27910578,Oldenlandia pringlei B.L. Rob.
27902989,Oldenlandia uniflora L.
27906953,Oldenlandiopsis callitrichoides (Griseb.) Terrell & W.H. Lewis
26606924,Oleandra articulata (Sw.) C. Presl
26608069,Olfersia cervina (L.) Kunze
27300027,Oligomeris linifolia (Vahl) J.F. Macbr.
100366092,Olmeca clarkiae (Davidse & R.W. Pohl) Ruiz-Sanchez, V. Sosa & Mejía-Saulés
100366091,Olmeca fulgor (Soderstr.) Ruiz-Sanchez, V. Sosa & Mejía-Saulés
25520305,Olmeca recta Soderstr.
25519565,Olmeca reflexa Soderstr.
100367381,Olmeca zapotecorum Ruiz-Sanchez, V. Sosa & Mejía-Saulés
13200668,Olmediella betschleriana (Göpp.) Loes.
13053743,Olneya tesota A. Gray
16602104,Olsynium douglasii (A. Dietr.) E.P. Bicknell
25517535,Olyra glaberrima Raddi
25513752,Olyra latifolia L.
2710793,Omalotheca norvegica (Gunnerus) Sch. Bip. & F.W. Schultz
2710794,Omalotheca supina (L.) Cass.
2710795,Omalotheca sylvatica (L.) Sch. Bip. & F.W. Schultz
100444735,Omiltemia guerrerensis Lozada-Pérez & J. Rojas Gut.
27910179,Omiltemia longipes Standl.
100447471,Omiltemia parvifolia Borhidi & K. Velasco
12802490,Omphalea diandra L.
4001021,Omphalodes aliena A. Gray ex Hemsl.
100475797,Omphalodes australis G.L. Nesom
50165018,Omphalodes cardiophylla A. Gray ex Hemsl.
100475798,Omphalodes carranzae G.L. Nesom
50337537,Omphalodes chiangii L.C. Higgins
4000718,Omphalodes erecta I.M. Johnst.
4000582,Omphalodes mexicana S. Watson
50337538,Omphalodes richardsonii G.L. Nesom
100366118,Oncaglossum pringlei (Greenm.) Sutorý
23513071,Oncidium brachyandrum Lindl.
23522933,Oncidium durangense Hágsater
23511644,Oncidium endocharis Rchb. f.
23503737,Oncidium ensatum Lindl.
23522941,Oncidium exauriculatum (Hamer & Garay) R. Jiménez
23504689,Oncidium geertianum C. Morren
23522959,Oncidium ghiesbreghtianum A. Rich. & Galeotti
100354316,Oncidium guatemalenoides M.W. Chase & N.H. Williams
50095814,Oncidium hagsaterianum R. Jiménez & Soto Arenas
50005871,Oncidium hastatum (Bateman) Lindl.
23522993,Oncidium hintonii L.O. Williams
23515653,Oncidium incurvum Barker ex Lindl.
50037033,Oncidium iricolor Rchb. f.
23523013,Oncidium karwinskii (Lindl.) Lindl.
23523018,Oncidium laeve (Lindl.) Beer
23523025,Oncidium leleui R. Jiménez & Soto Arenas
23513075,Oncidium leucochilum Bateman ex Lindl.
23523027,Oncidium lindleyi R. Jiménez & Soto Arenas
23513076,Oncidium maculatum (Lindl.) Lindl.
100354391,Oncidium mexicanum (L.O. Williams) M.W. Chase & N.H. Williams
50038518,Oncidium microstigma Rchb. f.
23513078,Oncidium oblongatum Lindl.
23513079,Oncidium oliganthum (Rchb. f.) L.O. Williams ex Correll
23513081,Oncidium pergamineum Lindl.
100354447,Oncidium poikilostalix (Kraenzl.) M.W. Chase & N.H. Williams
23508938,Oncidium reflexum Lindl.
23523124,Oncidium reichenheimii (Linden & Rchb. f.) Garay & Stacy
100475799,Oncidium schildhaueri Königer
100354170,Oncidium sotoanum R. Jiménez & Hágsater
23509109,Oncidium sphacelatum Lindl.
23513083,Oncidium stelligerum Rchb. f.
23513378,Oncidium stenoglossum (Schltr.) Dressler & N.H. Williams
23523160,Oncidium suave Lindl.
50012429,Oncidium subcruciforme (A.H. Heller) Garay & Stacy
23513084,Oncidium suttonii Bateman ex Lindl.
23513085,Oncidium tenuipes Kraenzl.
100231911,Oncidium tigrinum Lindl.
23523181,Oncidium unguiculatum Lindl.
23513086,Oncidium wentworthianum Bateman ex Lindl.
26602361,Onoclea sensibilis L.
26608037,Onocleopsis hintonii F. Ballard
2711449,Onoseris onoseroides (Kunth) B.L. Rob.
50131579,Oonopsis engelmannii (A. Gray) Greene
2739657,Oonopsis foliosa (Torr. & A. Gray) Greene
50131581,Oonopsis multicaulis (Nutt.) Greene
50131572,Oonopsis wardii (A. Gray) Greene
8501617,Operculina pinnatifida (Kunth) O'Donell
8500800,Operculina pteripes (G. Don) O'Donell
29200089,Ophiocephalus angustifolius Wiggins
26604765,Ophioglossum californicum Prantl
26602157,Ophioglossum crotalophoroides Walter
26602158,Ophioglossum engelmannii Prantl
26602161,Ophioglossum nudicaule L. f.
26602165,Ophioglossum petiolatum Hook.
26602984,Ophioglossum polyphyllum A. Braun ex Seub.
26605096,Ophioglossum pusillum Raf.
26602166,Ophioglossum reticulatum L.
26602167,Ophioglossum vulgatum L.
25509776,Oplismenus burmannii (Retz.) P. Beauv.
25509777,Oplismenus compositus (L.) P. Beauv.
25512229,Oplismenus hirtellus (L.) P. Beauv.
2200018,Oplopanax horridus (Sm.) Miq.
5101017,Opuntia aciculata Griffiths
100447473,Opuntia amarilla Griffiths
5100594,Opuntia arenaria Engelm.
5101136,Opuntia atrispina Griffiths
5108253,Opuntia atropes Rose
5108332,Opuntia auberi Pfeiff.
5100053,Opuntia aurea E.M. Baxter
50174921,Opuntia aureispina (S. Brack & K.D. Heil) Pinkava & B.D. Parfitt
5108223,Opuntia azurea Rose
5100054,Opuntia basilaris Engelm. & J.M. Bigelow
5108247,Opuntia bensonii Sánchez-Mej.
5108251,Opuntia bravoana Baxter
5101285,Opuntia cantabrigiensis Lynch
5107863,Opuntia chaffeyi Britton & Rose
100001684,Opuntia chiangiana Scheinvar & Manzanero
5100569,Opuntia chisosensis (M.S. Anthony) D.J. Ferguson
5100058,Opuntia chlorotica Engelm. & J.M. Bigelow
5100106,Opuntia cochenillifera (L.) Mill.
100353235,Opuntia cochinera Griffiths
5108292,Opuntia crassa Haw.
5108313,Opuntia crystalenia Griffiths
50201276,Opuntia cubensis Britton & Rose
5101093,Opuntia deamii Rose
5101094,Opuntia decumbens Salm-Dyck
5100527,Opuntia dejecta Salm-Dyck
100447474,Opuntia delafuentiana Martínez-Gonz., Luna-Vega, Gallegos-Vázquez & García-Sand.
5107905,Opuntia depressa Rose
5100104,Opuntia dillenii (Ker Gawl.) Haw.
5100266,Opuntia durangensis Britton & Rose
5100267,Opuntia eichlamii Rose
50181213,Opuntia elizondoana E. Sanchez & Villaseñor
50187383,Opuntia engelmannii Salm-Dyck ex Engelm.
5100063,Opuntia erinacea Engelm. & J.M. Bigelow
5106778,Opuntia excelsa Sánchez-Mej.
50208484,Opuntia feroacantha Britton & Rose
5100066,Opuntia fragilis (Nutt.) Haw.
5107800,Opuntia fuliginosa Griffiths
100406324,Opuntia gallegiana Scheinvar & Olalde
5101095,Opuntia guatemalensis Britton & Rose
5101096,Opuntia guilanchi Griffiths
5107420,Opuntia hitchcockii J.G. Ortega
50181552,Opuntia howeyi J.A. Purpus
5108282,Opuntia huajuapensis Bravo
5100401,Opuntia humifusa (Raf.) Raf.
5108303,Opuntia hyptiacantha F.A.C. Weber
50165128,Opuntia inaperta (Schott ex Griffiths) D.R. Hunt
5108262,Opuntia jaliscana Bravo
5108310,Opuntia joconostle F.A.C. Weber ex Diguet
5108335,Opuntia karwinskiana Salm-Dyck
5108321,Opuntia lagunae Baxter ex Bravo
5108302,Opuntia lasiacantha Pfeiff.
100447475,Opuntia leiascheinvariana Martínez-Gonz. & Gallegos-Vázquez
5100408,Opuntia leucotricha DC.
5100617,Opuntia littoralis (Engelm.) Cockerell
50165106,Opuntia lutea (Rose) D.R. Hunt
5100629,Opuntia macrocentra Engelm.
5101037,Opuntia macrorhiza Engelm.
5100940,Opuntia megacantha Salm-Dyck
5108194,Opuntia megarhiza Rose
5106945,Opuntia microdasys (Lehm.) Pfeiff.
5108237,Opuntia nejapensis Bravo
5108244,Opuntia neochrysacantha Bravo
100447476,Opuntia olmeca Joel Pérez, J. Reyes & Brachet
50181572,Opuntia orbiculata Salm-Dyck ex Pfeiff.
5101119,Opuntia oricola Philbrick
50199095,Opuntia pachyrrhiza H.M. Hern., Gómez-Hin. & Bárcenas
5108283,Opuntia pailana Weing.
50181574,Opuntia parviclada S. Arias & Gama
100450307,Opuntia perotensis Scheinvar, Olalde & Gallegos-Vázquez
5100078,Opuntia phaeacantha Engelm.
5108281,Opuntia pilifera F.A.C. Weber
50124662,Opuntia pinkavae B.D. Parfitt
5100168,Opuntia polyacantha Haw.
5108164,Opuntia pottsii Salm-Dyck
100475800,Opuntia preciadoae Scheinvar, Olalde, Gallegos-Vázquez & J. Morales-Sandoval
5101097,Opuntia pubescens H.L. Wendl. ex Pfeiff.
5100424,Opuntia pusilla (Haw.) Haw.
5108121,Opuntia pycnantha Engelm.
5108248,Opuntia pyriformis Rose
